p_meaca,p_mrgse,p_camera,p_camera_R,p_qusage,p_plage,p_ora
0.9721355728876295,0.5199603896130998,0.9715140193371504,0.7340521059128098,0.9380205946280094,0.916,0.15708944384818418
0.5517743216670019,0.4691841246924406,0.6548203132644231,0.6731044953575821,0.5257360832047827,0.904,0.4856402858117579
0.6756043818976707,0.17309127078021036,0.4789055867026789,0.4633615253850909,0.47711131816268726,0.929,0.24942977688660087
0.7678437383651293,0.3553653816724763,0.7771335290418842,0.6069957274235445,0.6587168274934896,0.937,0.35537817602176613
0.7473298106388349,0.5407013193313022,0.43532292127896743,0.6347548021132462,0.7145278611318371,0.93,0.6239785837498191
0.5845124423652721,0.6580101425512764,0.8171901950815362,0.7658087691846787,0.4285393375451114,0.891,0.06418205587664898
0.9328191134134072,0.7824123982464251,0.8817638989392298,0.8618728086258256,0.9195459169631975,0.851,0.9313711070796877
0.9196375382574637,0.9940557830551974,0.9475612654882358,0.9965890120112286,0.8658771445180455,0.996,0.021424833443684857
0.5748059380135739,0.15243913203130122,0.3806524262658021,0.3280864622566506,0.2989488938868885,0.884,0.06810961956311115
0.8516894000824307,0.6218342747128137,0.9313146054468682,0.7882848701686324,0.7332916533713645,0.707,0.5808699887663402
0.8155440346313444,0.46578308365173726,0.5833395618286941,0.5853331992655006,0.6428724516861326,0.919,0.4529126325678635
0.8722459275938967,0.8780237480884211,0.930776998610047,0.929791812060842,0.8263147788854527,0.909,0.40205183847055287
0.5426585341351278,0.06447639274865756,0.2687016610186882,0.3596202423449353,0.23017141041800238,0.916,0.44382782793676195
0.8379476157484794,0.8348440473341342,0.9683672731488258,0.9154996270066078,0.7291183799436554,0.934,0.4498000423412603
0.9527805033691239,0.9157746644127894,0.8797261272272212,0.9509203294390464,0.9049568763498324,0.843,0.09606071355070418
0.9850574863823648,0.8874104600434528,0.93838139560384,0.9445681274453201,0.9872845565651127,0.988,0.26012594693530644
0.4935344038242385,0.6303052154208444,0.7448376584874032,0.7521722185660008,0.3082558591778346,0.845,0.4570636248205021
0.5891659186190976,0.7115246010711525,0.827262285565246,0.7977244416542243,0.47827957679198546,0.907,0.4506614799327247
0.7191482999811771,0.46227976518092956,0.7941351603264153,0.7476004996000121,0.2166528746676013,0.838,0.6663025719086211
0.8672701009773026,0.6600301230399284,0.6865418314050843,0.7729086440656731,0.7682934298429445,0.956,0.3217860631916551
0.36668591773365233,0.009546513054784716,0.19277611768485653,0.17370839302616087,0.15371957718318716,0.787,0.36768659249324515
0.41403366898258664,0.3448893178408581,0.2102134243387574,0.5722294880439376,0.35305028685414497,0.994,0.07207990238533035
0.9720749339350953,0.9688159206234503,0.9829380575975053,0.9844034132499897,0.9508007710671892,0.83,0.7760705840569795
0.5988621365138194,0.18029451591098747,0.6411261836908894,0.5875515892740443,0.1576369469967984,0.808,0.4417811366001697
0.8670873903759104,0.21823163000873344,0.7143142796228032,0.5101193362581898,0.799108386477869,0.699,0.5510043528062684
0.2307961151410196,0.2967478235023257,0.5377863969734118,0.4868889998576128,0.17253975830623053,0.852,0.7695209358574614
0.5507563729340185,0.005459763606883395,0.33475709841110335,0.16941031689215816,0.23145383358417637,0.901,0.5699301927570875
0.7596772038768002,0.5650740635447691,0.6335651146295961,0.6914569577723744,0.7401612587515913,0.902,0.3631874009499084
0.9461834672447871,0.943197493408766,0.9137138483357392,0.9818585686903245,0.7729885793325888,0.878,0.798419937531692
0.7701214061813957,0.4672326850298518,0.7335708900447406,0.7132843187508113,0.5785985277532837,0.858,0.05746291118250858
0.7000370886443585,0.20141520154786052,0.688987946317283,0.5150549666272324,0.6068726490031342,0.863,0.3649274758815091
0.9115006339972046,0.5436967433410145,0.6737477461192635,0.7889112655931898,0.7702407906494146,0.784,0.1537030449284738
0.9233826506792442,0.3289590824362298,0.9348434576547717,0.5634123389320452,0.8354643069763785,0.944,0.6079615883306619
0.5248336234306243,0.3504557007999938,0.3583469583861716,0.5271853786911439,0.4518118485546503,0.986,0.22933656161594815
0.9501862421196869,0.8792499836825197,0.8214613845259183,0.9194357332925216,0.9422665475633902,0.936,0.6209380384209044
0.8944782119510926,0.7615439128856933,0.8260928168131504,0.8488925516401702,0.8365208164964207,0.71,0.5947615775867964
0.5186203749611324,0.5033804002993085,0.7300311364984886,0.7257649765810059,0.45970081131416723,0.768,0.10276600832612172
0.9761507015213152,0.9432056885771399,0.9236260721490506,0.9706402201079977,0.968106747211594,0.986,0.18276638170796491
0.5156805809960822,0.16250698225618979,0.3232130638564331,0.526433340339499,0.364032137114417,0.751,0.8199474351222683
0.8263595342798625,0.8976562835730294,0.790923149665101,0.9313716658403615,0.7443022280835312,0.92,0.8294874043113295
0.8135184454045559,0.5312851969650592,0.852632614030861,0.7691451911591862,0.4974942634758741,0.903,0.24365552035545884
0.937799425921806,0.4412079719852678,0.8656693396185628,0.6619488395533716,0.9043406805216745,0.614,0.7180542766274366
0.6848657963561278,0.34971236439292486,0.5196435799548912,0.6737904998547536,0.23192979621912096,0.88,0.5123518030660714
0.831456150733204,0.24327291147074265,0.3255098712262281,0.35211787846868503,0.786681844304407,0.932,0.006872399327712245
0.8432307960919174,0.41833380538614223,0.6999666862612222,0.6216757096574261,0.6948075531989375,0.842,0.47179143636651333
0.9372792082891537,0.8240791260290957,0.939473625130164,0.8850717773891744,0.9246132136906784,0.969,0.45509237752484855
0.6102633778057655,0.16004598563237257,0.44160386235984406,0.3886465215973476,0.43100927977048986,0.982,0.43666701971007515
0.7960072072083683,0.8807039757289862,0.9788231211385583,0.9403496680554658,0.6794541698345617,0.807,0.4807037601860076
0.6725102128331548,0.42086083265132085,0.6807562245500705,0.6074085323384806,0.6210427194566803,0.916,0.6189705454002192
0.821555542708656,0.6945106433776906,0.7253545784727423,0.8309205162026346,0.7112226953666849,0.934,0.7456142343270828
0.5796297105029908,0.4727639193821709,0.5581967997550963,0.5265545979623097,0.6094149910578688,0.975,0.8033917439903396
0.7720454859332809,0.6064594050868007,0.7075644758031725,0.8253811843778585,0.3363539073698306,0.909,0.059679370649093524
0.4131105867766881,0.5746797089062514,0.7739889496823076,0.7680449226648574,0.19896003653507788,0.913,0.4254326985389486
0.8058385518718519,0.5399452429298485,0.7822496489917036,0.7601148965148835,0.6947215683339962,0.919,0.39497500798649116
0.7292164581679614,0.18663368412482667,0.504167291148899,0.38120959915944996,0.6485140150276214,0.778,0.9269360622819047
0.9207832716974809,0.5204280881322996,0.7093537839415684,0.795784252024331,0.7732100772863972,0.974,0.7698520843907235
0.592035613216407,0.312516048527507,0.4081927537096067,0.5031735299553517,0.4324514265920758,0.856,0.3040044051089356
0.7644478599753559,0.9535196842056476,0.9844786160511558,0.9799733334836482,0.5049602582849675,0.876,0.03143945104026365
0.7452137978174955,0.6503481695237976,0.569280078455664,0.8339667955428804,0.3986650993551174,0.945,0.8077880113149573
0.872852823558824,0.9897836901663899,0.9923182824343822,0.992599858212041,0.7824072746001078,0.852,0.9523795421939651
0.657010312353479,0.19528320248973993,0.5964787856147753,0.45176399611703977,0.5579038917333845,0.742,0.23687585837759365
0.710257409785257,0.18723212298791694,0.3732243543163841,0.3979150926293973,0.4920220421007597,0.847,0.0735032413292592
0.9969689789417225,0.8524982541424702,0.9381034314948433,0.9042633417729233,0.9832158070679364,0.678,0.6461293185664446
0.9407540173795451,0.7662796546638232,0.8383342015557608,0.8980703580301196,0.7779618386051343,0.938,0.9583754345616396
0.7746050389920096,0.44359969451942605,0.9224057002148178,0.6137706694177171,0.6514801338037552,0.816,0.2832440351372402
0.862850017521392,0.372099411366681,0.7750678739746373,0.5589489885776866,0.848882908221661,0.848,0.949493427463018
0.6085909272136113,0.3077008367602305,0.9030247989895575,0.5949381576285928,0.4933111844695333,0.781,0.7595168083719065
0.5599210329297277,0.17294839415470467,0.44030967686106315,0.5138253196585973,0.37325058934940225,0.871,0.06032405574885663
0.9460173807120879,0.7348347073560215,0.8335378403221582,0.8788647054383234,0.8745091647938275,0.729,0.2137962467422564
0.844114376393538,0.4072771992399114,0.6294114835578177,0.693668318534908,0.5806816690569182,0.994,0.7659106073596536
0.9081213266936926,0.7805307991199653,0.8533935432741653,0.890386760057446,0.7902492910454679,0.998,0.337540602535479
0.5737279002775892,0.1428812612954078,0.6518837685400998,0.5282580649192795,0.09168820350210183,0.739,0.6423021400555258
0.7432229561336855,0.25906607731120573,0.6220878160948304,0.512968440061933,0.639872335629389,0.888,0.8126886935467705
0.9799017860536673,0.727546517589988,0.8678448818522544,0.8580371295964664,0.9618159125365608,0.94,0.37892860750982904
0.4238426600521523,0.09110567122205404,0.2998734218714092,0.437539873280392,0.04556560793434806,0.899,0.9141888433518808
0.5897686000352114,0.6938566264470907,0.7994152647375367,0.8242995732551202,0.4530415638067118,0.988,0.5859557885623059
0.9397880337337052,0.4659531247123414,0.7147124598613019,0.6822561859828499,0.895738046995846,0.839,0.5052683566700851
0.6177100882640061,0.43562781505820286,0.6951067354801147,0.6459661591284886,0.45488936809017866,0.808,0.41256392292696914
0.8946669421777571,0.8477688699718154,0.8063645308695505,0.9033980523177039,0.8265828374131303,0.964,0.8815997800585391
0.8826091126283877,0.7076381774920866,0.8637179358438682,0.859543929975322,0.7762734087041556,0.92,0.10325668122899426
0.9379478416334256,0.7273996106216609,0.7323312282980469,0.8083698658111133,0.9238431779393586,0.893,0.2731346995114733
0.7711147010475511,0.39053971593383996,0.6182733651354102,0.6583146685364407,0.6852542923249261,0.824,0.14925026992013204
0.7271653338124182,0.2646039791419307,0.5167695364488616,0.5072423630488014,0.6549971589191749,0.863,0.7480213938932186
0.8684262382707073,0.7418044232683875,0.8075794009147081,0.8125401328623391,0.7657616475430828,0.906,0.6712396076172303
0.6947474468266881,0.3970278112778287,0.6856782316194715,0.6538079437255946,0.5973630383157851,0.969,0.28265420694234283
0.9881402467584831,0.902714355468759,0.9668274057722701,0.9351125498034663,0.975915089523272,0.928,0.9004697762261937
0.7563536211719145,0.22205160062051077,0.3796825629877978,0.4603354695366354,0.6958864417252049,0.997,0.5574499083067944
0.9300854389385873,0.7458857814041202,0.9406694876163537,0.838663978788555,0.8992588794097737,0.979,0.6832758177922716
0.5931894223010776,0.8253858912831146,0.540126808225276,0.8724764878802781,0.4430575012303111,0.776,0.9432041944614118
0.5645547659641588,0.21360866677093215,0.4854755051665577,0.5678223498505011,0.2606104534035494,0.943,0.2929631333379514
0.5415048029167214,0.07346681393215962,0.32021728714567177,0.275625787150366,0.3677705321696143,0.919,0.12908650697055868
0.765428737590305,0.36992431025654876,0.6518994465072329,0.6581826336838821,0.6175850596910845,0.957,0.1803025366810118
0.7210128154412613,0.2843506671897,0.6999804685491391,0.5104589191909568,0.6843822391318528,0.896,0.06576723757117696
0.9347366542683926,0.5091907741962427,0.7429182741655397,0.6688528764581996,0.883484688150967,0.89,0.6518355774516871
0.633729327110215,0.2044837531480217,0.4598862464700221,0.5411779537530265,0.3737318744234015,0.785,0.4591393678059442
0.6694388569112364,0.550550710094816,0.8242278253538619,0.7602112841022668,0.4584067950520352,0.849,0.27732421675916935
0.729706599634797,0.4243097813103604,0.492540073121593,0.7191139376643843,0.1748470516793687,0.953,0.8404327502695209
0.9973955162703031,0.9027469749335963,0.921514681840532,0.952399518528879,0.9846122042424401,0.922,0.08428942446650496
0.6041879574861524,0.9786779250262418,0.8871940371332672,0.9898475376233686,0.2608152894718194,0.785,0.7575868893289237
0.4161105621561001,0.23817028087676057,0.5460754945965736,0.49876761288688987,0.14926350405338246,0.894,0.024703017862020213
0.41497834307739856,0.6140641381232941,0.637611435675131,0.7407790006626848,0.24577439825675385,0.948,0.33159676467746774
0.8641693612118657,0.838028974430546,0.9665468104629011,0.8945082750348746,0.787715426769136,0.837,0.06506830361534997
0.5921933680856423,0.19356618546454846,0.4259660945714987,0.4443222625331815,0.39365542697020306,0.879,0.07882360339411824
0.6868513763100355,0.5703077500408965,0.7371503436380802,0.7322443514826957,0.40210587772011097,0.988,0.8927593802263467
0.19560327606641303,0.030646000551825786,0.20344804081488482,0.29796830998790325,0.02783168338395663,0.945,0.8482072299844822
0.7321237625349641,0.36832695888169864,0.4954079679631198,0.5711716348134444,0.7788370840571086,0.695,0.10744691098559297
0.9247641035734296,0.9355868948698147,0.8773931900848242,0.9403618281756181,0.9231572796123397,0.829,0.9077425158604767
0.7497553502123788,0.4819103549481693,0.5479321074244663,0.6540993980653269,0.5464327968546225,0.837,0.6080782387966515
0.7648242148574913,0.21975236459091094,0.6129485923003155,0.41449082654822356,0.7334312233298985,0.974,0.7488386673415914
0.6625986994920217,0.1815870799851265,0.5340622479335437,0.562673867312971,0.0806619143460705,0.988,0.04192762857698634
0.8912967210996883,0.48211569471014054,0.8448437674385443,0.7189274506856553,0.6982319801855861,0.922,0.6170456815405312
0.5354585748601459,0.183706810945087,0.4880395421546385,0.449769305295349,0.2782891391293947,0.861,0.43632352811527764
0.3819344495976297,0.0011828596463932934,0.18926908955369576,0.11478415071789076,0.09599969979631445,0.956,0.2545095812976048
0.4132499986690431,0.01920903737761663,0.10625881991760411,0.11385119097237627,0.18685280988555641,0.846,0.2655236087401878
0.8599880777333921,0.7561280222680283,0.7109136363412306,0.8619883066567275,0.8466031742699622,0.837,0.03202726758121923
0.45591016784633553,0.09300801635501464,0.4028062919684783,0.35850580264860277,0.24532162678210256,0.996,0.03156408488703045
0.6963779057482655,0.33452468155333503,0.5471688245389787,0.6078345602409563,0.49928801724200245,0.773,0.144208254261874
0.7117543987795169,0.45783014931012145,0.6151165247735719,0.6808036093384733,0.634331472292919,0.881,0.4397350148839724
0.9478506581935046,0.6168451507199659,0.7398904405241644,0.8133112959516081,0.8782217340417621,0.858,0.4334227599684881
0.7935597482599634,0.2599318938734599,0.9342367141982856,0.4715592155336148,0.5879725179239352,0.804,0.5042450831223921
0.7914110462329482,0.7961430891539325,0.7889352401834479,0.8823780288832187,0.634358768099561,0.835,0.6006877391494444
0.6417402837392092,0.6139483825949763,0.5464078434419796,0.7615490193943935,0.3431013648243891,0.9,0.26827782682335233
0.9182310599913338,0.770181622649041,0.9355399822502289,0.8549907576207861,0.8843103440477219,0.906,0.1436072825098418
0.8963924926621224,0.7248419485078346,0.8796060875106742,0.8491055444071496,0.8153689614088961,0.93,0.9952565620365263
0.9028638003510883,0.8658427573724993,0.9222360671106661,0.9300741187638153,0.8019812530537631,0.873,0.3738878430769875
0.9333545171506967,0.907274493083304,0.8813400906306919,0.9435043229315601,0.8940050738657785,0.961,0.45083749602576445
0.9525948963329869,0.4967048365858875,0.6795285588445565,0.7795635857044995,0.8837988616766781,0.676,0.45201919949738717
0.7934088732230826,0.5400882438204373,0.7325956895113652,0.796082884425249,0.1689899763505514,0.689,0.061407155361439036
0.5227311770791037,0.364774525829142,0.33011744514078134,0.5243483062293328,0.42358140531680355,0.893,0.8464051290217025
0.7778471468530128,0.3579064075481777,0.7835290679606282,0.5909082200346774,0.6992898401466834,0.819,0.27352144791610505
0.7286401062961587,0.19454546949275006,0.47519673371821736,0.44940701014665063,0.6023431554638058,0.927,0.8048246549579933
0.7467451634402383,0.5706434910677334,0.8454929212829856,0.7331347846068403,0.5916912799957247,0.859,0.2722468600911305
0.8739986183855069,0.8733164498591475,0.9813805751622631,0.9231664649314713,0.7444287676923511,0.984,5.339783323079154e-4
0.6783915517973953,0.21690624533050237,0.49935762813345874,0.394965489464984,0.6463159004532959,0.81,0.8642901521151158
0.558858337994892,0.16436123188022803,0.45241168329167436,0.4516871149560372,0.22219050528806483,0.929,0.30951018489037635
0.9214528310898744,0.5242982108479881,0.7805967501734369,0.7201408994763976,0.9138024108879077,0.809,0.43632352811527764
0.9830423078187479,0.7137817130864599,0.9789819352132904,0.8873755993404098,0.9428251430582445,0.959,0.8131484837239036
0.7570767370122166,0.3643333428718272,0.6816716095855491,0.5738291632887051,0.7025305457008526,0.894,0.9442575996781637
0.48476658085814794,0.2104786709683081,0.3439612543327757,0.3480990306424928,0.3734107978986396,0.991,0.7013450001087622
0.925234732829957,0.6320331376309525,0.9864025484596427,0.7351402621430623,0.8853127318566363,0.896,0.1722973690135957
0.8544722192851344,0.5161733814766398,0.6473166475332377,0.6764582078343413,0.8258617282627367,0.965,0.45099494646485044
0.9463785878838731,0.7888652760527222,0.9104777701658822,0.8742194542348414,0.9146292785492389,0.763,0.8133817390926896
0.7797019160148343,0.7008190331563733,0.8451259584560846,0.8380029567682641,0.5084685570495471,0.982,0.15837615877358605
0.46587632526041656,0.1935203153786624,0.4823509733969832,0.37492510459308537,0.5149765404931915,0.797,0.9598581498034793
0.6866454523444461,0.24307332818759358,0.7715035366591927,0.5170422448964369,0.49346040419753295,0.913,0.45810148160650266
0.5363760775617351,0.036882107595146825,0.41635645835903323,0.3312482020311053,0.3069780870468558,0.9,0.8815758209760167
0.9750997544484189,0.9004721639698405,0.9554645359600502,0.9567973349982368,0.8998032344316613,0.864,0.29570920137732265
0.9633635090761332,0.7205449028684408,0.8953398064016747,0.8472260561166789,0.9441739390236867,0.8,0.8228995733916447
0.8550559454576943,0.8611393068656072,0.8851709407877786,0.9304089366679598,0.6631638510925364,0.99,0.560335489482195
0.4502556610175702,0.3032492402430141,0.5705648820739361,0.4230848179538781,0.2638990720501324,0.902,0.6382150916518887
0.8488798428508044,0.7430732342571019,0.6603487989580783,0.8723039324940203,0.7010451598832201,0.932,0.3541965340129702
0.7489788519595295,0.29942534766729867,0.7351883260298839,0.49740719380979015,0.6607468939161518,0.993,0.6210933609809144
0.5631486140559776,0.2834992392123763,0.2393750534717051,0.46075733613391756,0.42314196432435375,0.977,0.7570915072226139
0.5463023467525472,0.2724527777568866,0.5528673064817566,0.6351326911599983,0.18662570311463172,0.73,0.07690128467489656
0.8271621779684325,0.8725701824711147,0.9219685022681778,0.9083882554702147,0.7636676639020181,0.997,0.46841275170557595
0.6926029748594362,0.5185452547292722,0.6325361961582817,0.7579162769672132,0.3376493317988713,0.811,0.03329415132063006
0.8823343039901144,0.8462930603410843,0.9729207229359338,0.9391502567918287,0.4785191888279164,0.893,0.05127795070225186
0.9094371496712981,0.932557362152212,0.79529306204899,0.9642754401631539,0.8392949411057546,0.911,0.23858553549047726
0.771267889482482,0.720044023814261,0.8992163466213988,0.8798509183874825,0.5114927138498817,0.919,0.22643114729387961
0.5658462686883063,0.017888736611665103,0.29516514845835357,0.32311109927866566,0.05640124265198186,0.841,0.860954920240083
0.9467821023338543,0.9455497500942373,0.8924940070922114,0.9694571224237016,0.893128303045619,0.708,0.019836199356168368
0.7802015045780282,0.2607036734127336,0.6508343094857554,0.44286998499703745,0.6787908094970116,0.938,0.1675574851815551
0.6337938730977353,0.29551014761057665,0.5168520110430638,0.5313617676203464,0.4801435360053765,0.99,0.297545300827385
0.9423701459231808,0.810639660872583,0.7360980383686386,0.891614785960297,0.8851396059761183,0.844,0.762242812081221
0.8202059956548037,0.7970968029637439,0.8300429017209818,0.9039652892131703,0.39494249509734686,0.944,0.19835935987360617
0.42611373544702447,0.06674084714582319,0.24077362092672466,0.21616182630893685,0.14123965310117986,0.985,0.7609046433243719
0.657827741546358,0.39920103814536906,0.5650530921948409,0.5659210181882932,0.4227809944058196,0.983,0.3267745103192461
0.9003586721861834,0.4015952139349044,0.9967083316207148,0.651877904343068,0.8231460856886419,0.944,0.05369713618135168
0.758282290997385,0.07538090955931216,0.3352634454851875,0.2343999287800003,0.623811466500038,0.83,0.6474839849737907
0.6467461939916865,0.2701916246839434,0.5267168647122262,0.6170807154108771,0.17098962866616896,0.866,0.6209175086695145
0.6635295115849511,0.18588933681458833,0.5649306356095103,0.3676113322371858,0.58976237021018,0.951,0.6394198871722445
0.6730402774615062,0.17965247247955593,0.5982553681108334,0.517360372314209,0.38639860581081464,0.961,0.5910209427703454
0.8070408361470014,0.04666983606508497,0.690049271950719,0.40182054244317356,0.5782900535232791,0.577,0.23687585837759365
0.6705917703936788,0.107167299010698,0.595521282159652,0.26682095912878284,0.4909971723015043,0.733,0.18347670700269988
0.6093217170559403,0.23438511873786053,0.40303727616884655,0.44840632784252665,0.515890341996728,0.844,0.9613527513036167
0.68706837465524,0.02800501904350748,0.5357408891160735,0.31647833304383055,0.2111887171784137,0.955,0.29220087395142147
0.84940036816531606,0.9233930170296233,0.9246950727315365,0.9627659284368792,0.6159310891220486,0.913,0.7262165342360294
0.48467910394876657,0.015055756806484258,0.31459626478752173,0.20458053175039714,0.26277903460113583,0.769,0.0628207727789624
0.5916835339399513,0.2188096958972791,0.3608226349631273,0.47487517101155674,0.24478159274399247,0.908,0.06989420040834814
0.5426895324718639,0.49201475225533586,0.7140072488643341,0.7411921136062041,0.11296015675162496,0.759,0.6170035589197489
0.6715321200913233,0.3382616758345661,0.801555860302951,0.6191877305202307,0.33416883959682187,0.819,0.09177122924267621
0.8465355060143482,0.4769582181328498,0.9908635257678091,0.7216904636532265,0.7343621310345728,0.999,0.00720654512849615
0.5377598573471152,0.10959679033819322,0.2272646565063349,0.36542243664661267,0.3556358229547638,0.913,0.25506011188610467
0.6572103737695434,0.9981637268776812,0.9184750637619183,0.9989695309661184,0.3041864355470342,0.91,0.8695740611204252
0.5238551983795252,0.0474591904273935,0.1879647351111486,0.19806761452738658,0.2643508725998045,0.824,0.2140649572627398
0.7306693628157224,0.3568359599817613,0.4983005984289536,0.4998103179936382,0.7556928229506144,0.918,0.021422800508119327
0.8059155156966217,0.3447315620637973,0.5566388571463141,0.5460849189382531,0.7896605300402343,0.87,0.10875780648604634
0.9905882372021222,0.7486861087177844,0.7910748021670364,0.8230140122583287,0.9990462206206683,0.979,0.3208416031155962
0.6755483892080247,0.13735340549766517,0.10772342721352014,0.1755049695568971,0.5520901337541103,0.839,0.9991641221003571
0.9948492672127034,0.9865715911847046,0.9984714582033088,0.9931890940789609,0.9851974700639503,0.941,0.6139986641495869
0.47106100700047593,0.18685363505903813,0.5382656309731468,0.5237179568571759,0.19443221515983677,0.819,0.020131722830754362
0.8607184786275917,0.4197741825419705,0.8979445360089746,0.7389728487908717,0.5537480959195202,0.733,0.9134826608048895
0.9880944384920609,0.4773091921521794,0.822128356138635,0.6631763665231178,0.9686722592406025,0.972,0.3306305396501841
0.860343816685774,0.8843935473251011,0.8319969952182574,0.9353543389300982,0.6440924688751568,0.902,0.53647163774709306
0.8799875156699654,0.9636116601759257,0.958270463383285,0.9804844060826681,0.7751368393718717,0.829,0.1575823944340148
0.7160975077751895,0.9131198320049796,0.7140063926305213,0.9360485868099836,0.6408415235638476,0.998,0.36869480254647957
0.7480597130763775,0.18479227944123663,0.7456981532198321,0.4337195187539261,0.5180197503475581,0.873,0.9172279529504649
0.9319018623762967,0.5902259243486906,0.6797043427066372,0.7960630920494519,0.9022015987152784,0.782,0.11235785569896001
0.9147760289493091,0.857952492962814,0.8457066716186974,0.8973965648991714,0.8684103104414123,0.824,0.9634048225538143
0.6756345301033142,0.5411374956829936,0.9483389576953687,0.7001829954000748,0.6219958587040036,0.736,0.5970708407258474
0.9545316199517216,0.9390269521263781,0.9991314887088648,0.9605107933847404,0.9346049398412233,0.78,0.5281873252096765
0.37338728419143774,1.942698887364855e-4,0.07837218880181979,0.04775773595226375,0.2688193974233816,0.658,0.6169990116285744
0.7859113977288936,0.9976214731506401,0.6831455384185385,0.9984776478075937,0.702150282377537,0.902,0.5072627947507098
0.9567723807831264,0.45123349226318915,0.7346850853157483,0.6876441135061973,0.9358031318948001,0.879,0.7253567812959744
0.9866256693692173,0.7734981504490983,0.8746604625315546,0.8710703838666816,0.9880256111647165,0.833,0.416263221567719
0.8568789971867202,0.9218965619387447,0.9942897373675237,0.9514285265043299,0.8205970111248696,0.999,0.40103958268288015
0.9014619928407163,0.6131455936157679,0.3529186937712022,0.74234426107679,0.8492893939825241,0.982,0.01524926567903936
0.6772439191091133,0.5684558765046414,0.6315167940525478,0.6779466406644399,0.5199226866042068,0.972,0.7262165342360294
0.8607829527925526,0.6746750295758304,0.6514191845286572,0.7702308084229784,0.7692780494656821,0.88,0.4673881216257483
0.6797425679188531,0.20233221974050639,0.7241474044049497,0.6401015191278359,0.03209719670551725,0.956,0.10117824696294597
0.6454390366158795,0.3627130977673509,0.47912767137630563,0.5405804821127682,0.631333921046394,0.956,0.8228995733916447
0.9555738718997808,0.7649357871785167,0.9195021559168197,0.9276777989276619,0.7887667482061123,0.987,0.42645287878233945
0.5233510456936283,0.1941526132330343,0.4942607816758655,0.5703574367920524,0.013317598843790905,0.791,0.1682249118616214
0.7411698902628638,0.6919567104036342,0.805932042833175,0.833377327067647,0.6593099883570738,0.975,0.7330387704420642
0.7110500886533904,0.48298249530970366,0.5566894209788025,0.7708184987882152,0.18745605777852006,0.883,0.4902549598834671
0.8138008197653618,0.35156725884055495,0.5596777436964109,0.6944731887070118,0.41480564776713513,0.979,0.16956496865411425
0.507207753086492,0.5676391727289606,0.716719051252163,0.7495445517192996,0.4587239420397762,0.845,0.6268158588779791
0.4382764713917059,0.3113679037105155,0.3668169525518151,0.4064846133306018,0.16396974275234966,0.955,0.8190089102151614
0.8428014651834472,0.8597640051701522,0.7698077786772421,0.9320098963046044,0.6876097606774751,0.914,0.12980483745847993
0.7789962836357817,0.7952611748607639,0.9285306566958504,0.881240089768522,0.602091051790171,0.892,0.5016319837023833
0.9652147852798264,0.9137569045013841,0.8873843355832043,0.9647029873108791,0.8120166973348037,0.99,0.3728897699512204
0.9452058157531317,0.7693629822102143,0.9376187499834129,0.9048275508293877,0.7776193053383194,0.972,0.029795047838411942
0.7654339729218543,0.582022523575223,0.7318739760438954,0.8054928451757097,0.3124898019946023,0.927,0.6400755672926091
0.9030908516402387,0.8663449583739921,0.8331312903430432,0.9008699135507214,0.8587563795138511,0.869,0.04364506412502014
0.9964324339240725,0.464681801859389,0.8349249001388956,0.7354090122508388,0.9982808225625801,0.764,0.7786943416571138
0.9205929070509733,0.3442270529698446,0.7128515292530795,0.5944461068317868,0.8613486748351825,0.793,0.7977272820455186
0.9452160993453076,0.5571357044008411,0.8371985099633229,0.7972507897920542,0.8088601097048871,0.895,0.1970771055059016
0.5754128823107423,0.12495043042990227,0.18031305100381884,0.32318437518251275,0.41657630698782033,0.904,0.13248305386572823
0.7340411337091797,0.1673053764549484,0.2764299790270328,0.31752988838558216,0.6881871584298793,0.803,0.29400528185866476
0.9069234796954347,0.914189818741445,0.8595937352068876,0.9547777453252976,0.844815206977899,0.962,0.4853564189091576
0.7944820225749932,0.7475468546400106,0.7341203934540026,0.8323029782061511,0.6019271099440591,0.983,0.9545938111602781
0.948979967388507,0.9128421511837804,0.9048528561136794,0.9655696448813156,0.8671670324951605,0.708,0.4475075605388375
0.7626596522220098,0.4929170905849069,0.7721225810960368,0.7406703624313601,0.4003402792205679,0.995,0.367908592892157
0.891441367568264,0.7936728009556963,0.7435264276916194,0.8986017439694463,0.7987747322883139,0.693,0.7215839671928705
0.6350962453285858,0.09845506248161578,0.3709624057388934,0.2830811720305702,0.42719590255029627,0.733,0.5498639353457214
0.9572347728525639,0.6518019511999739,0.9443467229267022,0.8184223065230549,0.9215491595068979,0.926,0.38185753129502065
0.7972101633014537,0.8006042940008782,0.7789384457834649,0.8696956341040566,0.7349024371252405,0.947,0.5940498188316097
0.7024280119310863,0.4685141913102647,0.4608072253424228,0.6863884635427036,0.4877607443128463,0.959,0.9489708805060127
0.6641845187576145,0.42086083265132085,0.34818516166002667,0.6229559346527203,0.5917483393869094,0.831,0.8629462525223441
0.5125871107244819,0.15585596651759542,0.1993256815380322,0.32592608701462356,0.3485842747670942,0.92,0.33159676467746774
0.9691488291802034,0.40760948980256523,0.6624958070656437,0.49584301425782695,0.9681314883393124,0.946,0.5170936414172536
0.6488293018761921,0.24321468778686933,0.4711008999709436,0.49955689140934867,0.36498974930396055,0.929,0.030051927830334852
