p_meaca,p_mrgse,p_sigpath,p_camera,p_camera_R,p_qusage,p_plage,p_ora
0.7807802345215227,0.8573259150169917,0.803,0.8571386967476727,0.8955741701680449,0.8503302057853926,0.285,0.7789297476370726
0.10427118226746368,0.05805928375594066,0.059,0.3733139633778686,0.35024767499193665,0.3173559288142289,0.41,0.3128262607851759
0.9703115091583613,0.8889927573173063,0.978,0.9860099426972931,0.9321738579762703,0.9723832243264525,0.412,0.15598217618332708
0.5640845044067548,0.7727730419312168,0.661,0.789660434637299,0.8589232541222438,0.7754018182102864,0.334,0.5385059176838712
0.08160631122752071,0.10032563119675612,0.093,0.25355192031994334,0.24912200516015565,0.1908344944695608,0.343,0.5418438228636026
0.40138093010523257,0.4779796235687679,0.465,0.6334185199989741,0.6366073112290211,0.5880021694637549,0.365,0.3128262607851759
0.6043033053218303,0.514411459301655,0.526,0.6700943923514279,0.654469305034351,0.6243184612148238,0.355,0.5385059176838712
0.6095596007904301,0.7959166258086254,0.679,0.7892098116289732,0.8669698789905791,0.7757483486413974,0.339,0.06486038947190344
0.6490483499563681,0.6619965775387437,0.729,0.8277475241472608,0.7906027565250618,0.8168495360414243,0.258,0.3128262607851759
0.25894430943506574,0.23935243529476372,0.25,0.6081867843248407,0.5975784369912747,0.5712396931955616,0.328,0.7765939257181219
0.2815368938012921,0.3001332593774466,0.345,0.6629701956868925,0.6348185333471029,0.6368380994151139,0.304,0.3128262607851759
0.6673485549495817,0.599090255978614,0.654,0.7712055213196304,0.7320942222158413,0.754539995673588,0.283,0.5385059176838712
0.8947465224704928,0.8884761227172875,0.89,0.939450020727864,0.9320101095110078,0.9228561638867969,0.299,0.9426118451675107
0.7224891810815066,0.9299093664115852,0.746,0.859856736762942,0.962534089753635,0.8352703438046485,0.389,0.3128262607851759
0.4801441468040266,0.643228442955315,0.432,0.6827692658111246,0.813429989335204,0.6518505944858668,0.359,0.15820936014037157
0.6707727858344742,0.17197173371940205,0.362,0.5703695118992065,0.39444398769333056,0.5236708634192031,0.378,0.3128262607851759
0.9386695258701981,0.8491725933672198,0.931,0.9730664863630079,0.9387280547848255,0.9787375504657135,0.314,0.9426118451675107
0.024760927468024385,0.020592325827221977,0.021,0.20524803342640335,0.19967829214371402,0.15382709780179457,0.355,0.5418438228636026
0.05585343028825007,0.029291128405397503,0.036,0.30178347826343965,0.27607080113540716,0.2354031689326035,0.219,0.3128262607851759
0.803829443534671,0.8461237387845102,0.857,0.9201497810026609,0.9187920386291939,0.923182442167243,0.342,0.5451678456434617
0.23558907902614912,0.1587758699129462,0.191,0.25314704571847946,0.21921647367037517,0.2008193401599852,0.335,0.007698967367945168
0.8097810711905064,0.940489324553996,0.826,0.9048572083302358,0.9690141768986217,0.9020339485555416,0.314,0.7765939257181219
0.5031902236432918,0.5344880278270641,0.541,0.7807727252096892,0.7798222087132167,0.7654622938373855,0.326,0.31913429661302434
0.22323539718391983,0.18937427261911327,0.253,0.5686343747222006,0.5118019342170959,0.5352224235290618,0.294,0.7765939257181219
0.3212302457180952,0.4786793381414345,0.345,0.4647241772333268,0.5936063531238953,0.4207618443399114,0.31,0.0022929272664544563
0.3825698963199802,0.3938870519631765,0.395,0.6654544819796175,0.6530121197532547,0.6220321231094479,0.305,0.7835374863669613
0.5273633122128869,0.40067402264427854,0.401,0.7721270844296201,0.763476946624962,0.7579767797306833,0.398,0.1627026818742938
0.4702569300578697,0.5162931704095493,0.571,0.7343088573345746,0.6967483660170133,0.713515272733776,0.282,0.5385059176838712
0.06404659065640783,0.10928304974043393,0.082,0.4331516394375372,0.4497142161765628,0.38426913780976835,0.286,0.15598217618332708
0.7706665344058345,0.5717142915644982,0.742,0.8317422067139435,0.7187425770312204,0.822192307746763,0.381,0.7765939257181219
0.9794574852957695,0.8492250406316595,0.985,0.9917211015578327,0.9287186463628452,0.9991996879125695,0.366,0.9426118451675107
0.865009387712511,0.9867030285929121,0.904,0.9438273048755417,0.9924264220480548,0.9491865345525661,0.305,0.06486038947190344
0.32360128290388934,0.46834678854221173,0.365,0.48325761179118876,0.5808068997599773,0.42524671451483576,0.25,0.06609348855845944
0.3131187106255099,0.25760440379664373,0.287,0.46005966611543325,0.42968600834412796,0.40065923996959385,0.298,0.15820936014037157
0.37535084142457054,0.2601650025876412,0.291,0.6286446416441802,0.5982440690012053,0.5984683624607702,0.351,0.3128262607851759
0.2540643132400692,0.3605291471450626,0.338,0.6215076075949473,0.6457064114249804,0.5719521272395429,0.404,0.5418438228636026
0.948451028131978,0.9523796470203607,0.963,0.9771570255218822,0.9758515473216494,0.9626102316450307,0.269,0.7765939257181219
0.7849182333147567,0.8003774960586671,0.778,0.8833789395669616,0.8954181779153106,0.8830975304561827,0.348,0.3128262607851759
0.5875551143804794,0.6597616414320209,0.641,0.7693522220450594,0.7799850583708953,0.7512714038452135,0.308,0.3159789057017956
0.1748374415648294,0.16623294684883308,0.144,0.3408053951685577,0.3325239397965918,0.2779419738795126,0.262,0.15820936014037157
0.9946458426834518,0.9227837710404831,0.993,0.9966429023923735,0.9474206423283864,0.9842572175417519,0.381,0.15598217618332708
0.2122848757912651,0.1669304623918144,0.209,0.456088581780944,0.42311303339026884,0.4111641283143136,0.352,0.007698967367945168
0.12338916740598616,0.18340989762558865,0.175,0.4868912270190173,0.484002426753508,0.4259747869912549,0.279,0.5385059176838712
0.6191791701599505,0.6929178250715667,0.642,0.823539068310088,0.8342115563387411,0.791839423671467,0.396,0.5418438228636026
0.08921769320083572,0.037479493147449784,0.04,0.11048856958719241,0.08655361822999816,0.06381365372443626,0.337,0.3159789057017956
0.5120406424585825,0.5646215650415278,0.542,0.6335919601559994,0.6618619227576488,0.6053050431798845,0.336,0.7765939257181219
0.4681139746494245,0.3802048263935554,0.457,0.6948679887499336,0.6395142849927221,0.6514917020897699,0.366,0.0022929272664544563
0.3429623035474635,0.5584919070786545,0.503,0.6725143419489917,0.719190901675101,0.6467604339972679,0.429,0.7765939257181219
0.01582599488402814,0.016839369281060813,0.016,0.0897535303645519,0.09178641813976282,0.048727649739839896,0.301,0.0022177290235968817
0.1494962997593312,0.13890646157040637,0.165,0.3564296592517081,0.32967517943416813,0.3056639170237486,0.383,0.7789297476370726
0.4168813023421857,0.5529492694250424,0.441,0.7409846839154999,0.7964403030607821,0.6998996591984366,0.357,0.16044957708275517
0.26269135168687485,0.3936814404095613,0.347,0.6474880957440059,0.6815907853409635,0.6024920620750398,0.319,0.3159789057017956
0.6450304483001696,0.6776002391986978,0.615,0.8340550416528973,0.8550067545802531,0.8252182354213269,0.304,0.3159789057017956
0.39845962015954073,0.6456104077212506,0.462,0.7219876998069512,0.8211395289197025,0.7011594449541184,0.384,0.7789297476370726
0.29676938209678827,0.3758485366274508,0.397,0.6679577183649524,0.6499415152880985,0.6422978692703116,0.383,0.9426118451675107
0.5129520777244365,0.5031932337724575,0.585,0.7251989588920685,0.6632492426506154,0.7013899446098744,0.334,0.7789297476370726
0.7057301848095789,0.5230411482537072,0.675,0.7945647178089279,0.6865491125483794,0.7835697916907339,0.268,0.7789297476370726
0.6707543244336602,0.6405811983756238,0.678,0.7709471438007918,0.7419313025636902,0.7367054816165846,0.376,0.15598217618332708
0.545244582685193,0.2975279020635219,0.323,0.6204349711014674,0.5881802184766138,0.57212033890839,0.232,0.9434221525810278
0.09362781506495788,0.13247484538567014,0.179,0.4871366832346923,0.42995517189645416,0.42774954579432256,0.31,0.5385059176838712
0.7382559600440795,0.8140224338313943,0.729,0.8592382621688048,0.8942554781448562,0.8355127401001696,0.376,0.5385059176838712
0.6657544385400269,0.6538810772715438,0.687,0.7463873258576419,0.7290849728431568,0.7271016984347335,0.412,0.3128262607851759
0.2675622227024995,0.05597485971618248,0.097,0.521870296611052,0.4712124442906164,0.4781584480567353,0.295,0.5418438228636026
0.29072033713740975,0.3799924250734238,0.468,0.6810624938789493,0.6189014984553378,0.6566016288841814,0.259,0.7765939257181219
0.8010186944158211,0.9605997931475638,0.804,0.8843566090964625,0.9762524838166917,0.8605588791571432,0.319,0.31913429661302434
0.25895378015422454,0.19291768810483714,0.312,0.6331782830405277,0.5206595674532268,0.6034472776546834,0.387,0.15598217618332708
0.7732936116366655,0.9306296110631853,0.782,0.900142713875284,0.9666656476981487,0.9010213605921662,0.449,0.3128262607851759
0.04925835549531077,0.1831963417306122,0.161,0.39965131465410186,0.4277354797448121,0.3397625049318125,0.403,0.1537681690989709
0.5859089895443375,0.722981649696514,0.657,0.7977256143530235,0.8214343034256151,0.764860517601875,0.376,0.3159789057017956
0.015554123966073252,0.01706448301235717,0.015,0.2920991964687161,0.2989828808790871,0.24404042513150365,0.378,0.9426118451675107
0.4431767255969873,0.5015923495429873,0.469,0.6275469406196288,0.6413768710302986,0.5789339193194425,0.363,0.3128262607851759
0.9123726613709908,0.9314481398269554,0.924,0.9581947559877881,0.9676007563044355,0.9619301682439398,0.306,0.3159789057017956
0.6627288809567903,0.891181855801801,0.692,0.8398430410756188,0.940791997951983,0.8299289059850927,0.335,0.06486038947190344
0.09172664897807481,0.061684105486100274,0.047,0.43428280004498654,0.4378419159215835,0.38804712882352266,0.308,0.5385059176838712
0.27345058874068673,0.3727562435609289,0.368,0.533646741499598,0.5252149161466642,0.49282295915902924,0.301,0.3159789057017956
0.1263059443864335,0.021975442111495352,0.027,0.09876462810049394,0.08968043355764219,0.055663575048694014,0.336,0.06486038947190344
0.9123548029522893,0.9160034324052504,0.923,0.9593922227153379,0.9586559634640619,0.9646880102458184,0.299,0.31913429661302434
0.2426827342726925,0.1434748599911947,0.12,0.20875367067598996,0.22674003813292204,0.14963179879259902,0.373,0.7789297476370726
0.1024216574305008,0.365461471170119,0.165,0.5115217658644047,0.6593184788732307,0.4686522700218152,0.417,0.06609348855845944
0.4239321695388024,0.5359658849085209,0.537,0.7236075387596326,0.7121682913986715,0.7011054846324974,0.349,0.3128262607851759
0.1492151704997109,0.06036537166781397,0.101,0.5220909797273299,0.45032675160480207,0.4818273901761671,0.475,0.02380629535406692
0.9560043273093158,0.981959213750864,0.966,0.9756480071323066,0.9883764254198351,0.963246150059595,0.318,0.15598217618332708
0.20875435798582076,0.25967933643403385,0.24,0.578723695664482,0.6124628044901028,0.5392054582697271,0.309,0.3128262607851759
0.10430434088359652,0.0367919248510942,0.063,0.36140571431915847,0.3060214437844833,0.2989182025781074,0.319,0.15820936014037157
0.36127991030772066,0.26075168701249724,0.313,0.6478079378012959,0.5834614748259687,0.6196207026839455,0.264,0.1537681690989709
0.11413613002527123,0.22547355176889805,0.188,0.3566804757317448,0.3957091514272826,0.3062528267207409,0.396,0.02380629535406692
0.13208696747684057,0.17485194710426927,0.096,0.5225759193424188,0.5911132636124905,0.48581498623234765,0.379,0.3128262607851759
0.2556964432968658,0.37905147194639544,0.331,0.5498629811158409,0.5704419788121238,0.49419511435597396,0.309,0.1537681690989709
0.7376896041496198,0.6522398271411294,0.779,0.8974562634135392,0.8272175696805831,0.8965054960979457,0.305,0.007698967367945168
0.6240712826423773,0.6050103646751557,0.579,0.8170364957877914,0.8147629112517437,0.8083507542983706,0.319,0.5385059176838712
0.6800653864614286,0.8100848534700649,0.639,0.7811855821182149,0.8838256887326009,0.76731495940702,0.343,0.3128262607851759
0.8358281589925737,0.7498454323904653,0.815,0.9172565669475247,0.8814170508132917,0.8960551454678198,0.441,0.15598217618332708
0.5853248856204581,0.6562158690788237,0.607,0.7772414737832174,0.7983305344748732,0.7425004063972465,0.419,0.3128262607851759
0.48186838355829686,0.6235813183873957,0.529,0.755353895186609,0.7984528213114565,0.7173552228662881,0.3,0.3128262607851759
0.7941083302500302,0.5976313168290741,0.794,0.8908026743906834,0.7913239028187219,0.8891135954795134,0.301,0.32229220147929827
0.13625538483836808,0.13899443615035906,0.124,0.4143000223534614,0.4126537469120304,0.36440698555493994,0.32,0.9426118451675107
0.3534142431443845,0.3675052589330524,0.394,0.6787758545855632,0.6653736538425712,0.6547496301084873,0.296,0.02380629535406692
0.5876819929429564,0.46861843642242684,0.679,0.8184504402470694,0.6797615518532397,0.8072458572614569,0.385,0.1537681690989709
0.7041426863242161,0.8692660763357345,0.783,0.871960327986769,0.922793960242049,0.8463665114543624,0.354,0.9426118451675107
0.38054229209437895,0.4372878493918275,0.392,0.6250066513479321,0.6501823868925694,0.5747274198505807,0.441,0.5385059176838712
0.16761747710496078,0.059518982287080455,0.057,0.19784310358688134,0.18266198552591048,0.14029465711640055,0.283,0.3128262607851759
0.32587362125478203,0.2409991094936233,0.314,0.615542938301971,0.5490174564485741,0.5826566959145568,0.357,0.3159789057017956
0.701505413903539,0.9181484720613863,0.732,0.8427875406769152,0.9493496841038618,0.8343048502771385,0.296,0.7765939257181219
0.21228463749384363,0.5151756819480102,0.378,0.6066770515586413,0.703886938136886,0.5721683906298297,0.419,0.3128262607851759
0.21745225398049262,0.12378364977123782,0.138,0.572389807877633,0.5487058615781606,0.5358601776742289,0.371,0.7765939257181219
0.28571410171081313,0.3492032244148686,0.259,0.5412380017821559,0.6021115231141225,0.48745207664339185,0.273,0.5385059176838712
0.37065366815867695,0.32938015037498924,0.482,0.7338478751208342,0.6294026554017773,0.712552232883514,0.277,0.06486038947190344
0.8482472574530373,0.7893210926189295,0.877,0.9325905896451872,0.8911805884292107,0.9147144268277991,0.312,0.06486038947190344
0.9331839234453786,0.671668355887233,0.924,0.9541834487989249,0.7910018922134798,0.9404621614105715,0.315,0.15820936014037157
0.24915735492272306,0.12086257427387662,0.138,0.34120188563669474,0.32493003764497197,0.278461030244725,0.291,0.7789297476370726
0.8030126380175718,0.6560707758457016,0.787,0.8711158449466929,0.7793504785392261,0.8643407008087548,0.384,0.3128262607851759
0.7698432193774583,0.639737841096369,0.777,0.8647934977397627,0.7761406321447097,0.8588698105808978,0.283,0.06486038947190344
0.6396707052992192,0.7201788627271597,0.677,0.8401493990404325,0.8646082717594779,0.8106462342620215,0.404,0.5385059176838712
0.6447106147586549,0.7015021634803236,0.646,0.7463591414254174,0.774927288997146,0.7110942998469219,0.322,0.3128262607851759
0.30456588469444357,0.3791100650754281,0.332,0.5707920212128006,0.6025703736504647,0.5363625003501283,0.278,0.15598217618332708
0.21931182720179243,0.38236370407964393,0.308,0.5907486483579257,0.6388631675961307,0.5557865118797781,0.458,0.02380629535406692
0.48396126925229044,0.6432505838575533,0.552,0.7247816342935811,0.7950025891938307,0.7043049091683843,0.324,0.31913429661302434
0.2686112603176499,0.4998338420031588,0.412,0.597135716303189,0.6487707398814048,0.562250834144141,0.347,0.15598217618332708
0.4516876372708033,0.36240912410397697,0.305,0.6000916408612618,0.6310194630260506,0.5488800890749974,0.324,0.31913429661302434
0.5005056516443571,0.4211788239535314,0.506,0.7173952806029732,0.669560805392035,0.6951119689684447,0.313,0.02380629535406692
0.6675363552262521,0.535755605522569,0.69,0.7024218861428209,0.5655964265469764,0.6597611228482667,0.269,0.3128262607851759
0.442026106808981,0.7418277680683742,0.576,0.7113337954147392,0.8292462193964377,0.6667310157705848,0.316,0.06486038947190344
0.9153757902022095,0.8265206835295066,0.912,0.930283228184752,0.8455093390977841,0.9128527009692871,0.348,0.06486038947190344
0.42210990230477907,0.5647572956867222,0.406,0.7035300077946189,0.7898281247501948,0.6824918773495356,0.354,0.7789297476370726
0.18126317101635903,0.19941889577111432,0.172,0.3727385144962376,0.38157283059665814,0.3222471654511246,0.297,0.3128262607851759
0.7607365312296541,0.66276961961826,0.711,0.7207365607365264,0.647885910687911,0.6796278949986359,0.384,0.02380629535406692
0.6671657248419162,0.7138662102592166,0.709,0.8340410698069787,0.8241796188720845,0.8238397665061324,0.359,0.06486038947190344
0.7500997813014222,0.8302644465044741,0.776,0.8837406744756022,0.9148652351559357,0.8813964401949922,0.257,0.5385059176838712
0.30286876259788176,0.30512473952493446,0.331,0.546328262405026,0.5034241815862872,0.5076556865728141,0.2,0.3128262607851759
0.9028515575350992,0.7787689524784868,0.887,0.9502021748301894,0.8957635474267409,0.9544497500683886,0.301,0.15598217618332708
0.8170907230622796,0.678719658518855,0.825,0.9198410719808798,0.8352459360219809,0.9019255323761197,0.332,0.3159789057017956
0.5613996011211373,0.5884326505587056,0.65,0.6996372451237401,0.6837824015186011,0.6804546171129393,0.3,0.15820936014037157
0.6914412660477147,0.5457998086420746,0.602,0.7071173383181315,0.6561444961286835,0.6679180011596682,0.242,0.1537681690989709
0.3871573546587509,0.4213215210110685,0.471,0.6945559371427633,0.6521239035814254,0.6726072900203034,0.358,0.5418438228636026
0.9481876722618139,0.9383634216402543,0.931,0.9562931561199373,0.9549315388955834,0.9613850202075891,0.351,0.15598217618332708
0.4771121683160512,0.4045869575386197,0.458,0.7426694876510815,0.7088011552043922,0.7013132279337431,0.313,0.3128262607851759
0.8841668963618498,0.7802976639024324,0.907,0.9423948417929723,0.884838828473418,0.9264682423266606,0.388,0.1537681690989709
0.7175438795277354,0.7939268824620702,0.727,0.8075688634287572,0.8641388956298348,0.7946777102721342,0.377,0.7765939257181219
0.35548528310834593,0.40986691047956453,0.405,0.6888686327136203,0.6918767133851397,0.6650699573684952,0.313,0.5385059176838712
0.3449648898975056,0.34656963239965044,0.374,0.5567680389953892,0.5245994567650389,0.5055733583209763,0.474,0.7789297476370726
0.7508806097640641,0.7007808751611792,0.707,0.8743823965055654,0.8647308036188573,0.8708210624704362,0.394,0.06486038947190344
0.46713889774052464,0.49593236231291205,0.519,0.7368226040601662,0.7191527494865864,0.7154441882992645,0.269,0.5385059176838712
0.5661441701895347,0.6319562152200873,0.608,0.7842575720845584,0.7957239068829705,0.7517025364214722,0.366,0.1537681690989709
0.5444638174525457,0.5429727172058095,0.542,0.6452563799464681,0.6595552929578404,0.5985099304326349,0.324,0.7765939257181219
0.3891119521771065,0.6786668752991996,0.507,0.7155219755630764,0.8193580700569164,0.6739579635092403,0.293,0.15820936014037157
0.4362916735444403,0.531710775479836,0.447,0.6610695299406562,0.7145808757252025,0.6153701737067365,0.353,0.1537681690989709
0.19172813721981186,0.1605580163394197,0.199,0.33587501460323377,0.32066238345017517,0.27368337225065154,0.314,0.7765939257181219
0.026673942552801533,0.02972362597011769,0.048,0.4015246431439693,0.35409109622810153,0.3543985269647955,0.245,0.1537681690989709
0.20885361478793718,0.28627269948914585,0.364,0.6381208591244828,0.5832281340441703,0.6077489071061228,0.319,0.7765939257181219
0.8909911841651097,0.8303086083282958,0.91,0.9474320917982207,0.9021395719211575,0.9309652086606361,0.387,0.3128262607851759
0.9373109227479673,0.9232662571435108,0.941,0.9670637724251276,0.9566515205519008,0.9731977079609335,0.299,0.1537681690989709
0.3662349528641211,0.3157610691164855,0.429,0.6973243038548508,0.618700730237554,0.6729922133588869,0.396,0.5385059176838712
0.5882903110922033,0.6084070743568286,0.589,0.8195501784188255,0.8246336550193953,0.7926871980931363,0.298,0.7765939257181219
0.09313972414855243,0.13183481530168362,0.13,0.3394768207415738,0.30966620875950496,0.2776423858899215,0.373,0.9434221525810278
0.820332464084409,0.7746334968831624,0.786,0.8466789159912501,0.8396850959889928,0.8213643019540751,0.285,1.3478559875135956e-4
0.9332795955448805,0.9460866561861856,0.915,0.9658437249484265,0.9791647453625663,0.9522278180303712,0.408,0.3159789057017956
0.9632936773226226,0.9960357990029398,0.971,0.9812134996141432,0.9975349664377753,0.9704497488240313,0.334,0.5418438228636026
0.03384635414136572,0.0641091664779043,0.07,0.38493263942863143,0.37089200929974997,0.3218490901231854,0.29,0.02380629535406692
0.13575936587443205,0.14393330485898975,0.164,0.4094262311561295,0.38528422431681697,0.3486133865643717,0.327,0.31913429661302434
0.32691053124094005,0.37410527500958907,0.348,0.5260321477069646,0.5547265429627871,0.4691436663808901,0.37,0.3128262607851759
0.4496645608889913,0.11387110746056396,0.197,0.6808718895810959,0.6218107222471256,0.6538442201549806,0.336,0.1537681690989709
0.026122896768284498,0.00998957714357422,0.023,0.1563416450660881,0.12872536654644828,0.10544785117682243,0.347,0.5418438228636026
0.1027863999336468,0.12564697172510603,0.111,0.3436972922298248,0.3509055360169657,0.2910997620844903,0.363,0.15598217618332708
0.6946552968188807,0.7409913506676925,0.663,0.7951189421526129,0.8447657269867916,0.7604792246682561,0.325,0.7789297476370726
0.857493466602907,0.8693066038117152,0.874,0.9060191372676338,0.9045098686633632,0.9067347979212023,0.286,0.1537681690989709
0.17658314474870251,0.1903379261546064,0.164,0.37993106746007155,0.3961401714438272,0.325492972714509,0.346,0.3159789057017956
0.06812212103956217,0.07123515360994155,0.092,0.24749646356447919,0.22033860535289368,0.18097965109758674,0.33,0.5385059176838712
0.2602451826863661,0.18718908232063322,0.284,0.561666961995635,0.4832338836977421,0.5091917718475725,0.376,0.3128262607851759
0.8629999846399712,0.8180647360824869,0.858,0.8960693107988833,0.8729499138089314,0.873744837349784,0.298,0.7789297476370726
0.3794396410076609,0.5391080450043952,0.498,0.6806474690603379,0.6920056207199969,0.6346480916899186,0.383,0.31913429661302434
0.8409712658003942,0.9756679971603246,0.874,0.9296007644447376,0.9869987036323743,0.9117415479893491,0.298,0.02437363612997934
0.5471526472332869,0.6151932564363867,0.615,0.7900920823227575,0.7921607940247418,0.7741636403850155,0.297,0.7765939257181219
0.5223633399221712,0.5166592877540651,0.478,0.6726584100400288,0.6973974000014644,0.6293316062760272,0.333,0.7765939257181219
0.7739513749921689,0.6926252590596345,0.789,0.852761269878171,0.7972612848317853,0.8254550425701039,0.353,0.15598217618332708
0.43295223424308826,0.3340349579763397,0.466,0.6416144710064364,0.5141610528736,0.6130411096698196,0.385,0.3128262607851759
0.49148791107478895,0.4586912952564896,0.54,0.7162452032237013,0.6435386578919717,0.6788020387511999,0.316,0.5418438228636026
0.9693413946162797,0.9377941304543683,0.973,0.975521488898364,0.9550324016594302,0.9849179286072983,0.317,0.06486038947190344
0.685563859331342,0.7153378147830616,0.705,0.7510257143038017,0.7670298722181051,0.712003107037521,0.413,0.007698967367945168
0.45474986890740987,0.41235188898827585,0.474,0.7147178113124734,0.6692023187193088,0.6752319999444389,0.331,0.02380629535406692
0.7416589841121624,0.6945638859147607,0.689,0.7895918602535914,0.7901080365067957,0.7562960902813496,0.233,0.7789297476370726
0.029874586227660704,0.008108486620706457,0.005,0.28639512584768373,0.2945986405565524,0.2352104748410146,0.38,0.06609348855845944
0.18073842614173363,0.33164457532396385,0.32,0.5903960234323185,0.5862310095731791,0.5405747487266666,0.335,0.5385059176838712
0.34022482951337985,0.45161402680620033,0.336,0.5590509945056641,0.6568990192054999,0.5259090274027257,0.379,0.1537681690989709
0.5789126992753916,0.49814392481424735,0.555,0.756789751595525,0.7085820831125414,0.7373696779483334,0.322,0.02380629535406692
0.587405249089612,0.5047968130644056,0.568,0.6579258748010421,0.614613461024837,0.6082084580511891,0.27,0.06486038947190344
0.1318474032558269,0.10452850299117375,0.128,0.42188157628270184,0.40205045580167575,0.3743843100541173,0.342,0.3128262607851759
0.3648521445416074,0.4992287832789728,0.453,0.6885154571451035,0.7111697095278204,0.6656145521979553,0.414,0.7765939257181219
0.6054686710469013,0.783496080999064,0.662,0.8160799876856835,0.881440646980187,0.8061121783609961,0.277,0.15598217618332708
0.17336791192677825,0.19766991140368254,0.198,0.5420343070518825,0.5189483322914084,0.4842206708854735,0.328,0.7765939257181219
0.9019738851302284,0.9851750911676216,0.91,0.9532862652044007,0.9921060011555707,0.9598703023392627,0.288,0.3128262607851759
0.3122786229015093,0.4652291128822179,0.322,0.5445222906794305,0.6463188027223981,0.48630601590319844,0.392,0.06486038947190344
0.7749548717838063,0.7801435690960913,0.782,0.8880228175873217,0.894159467335365,0.8646909714735946,0.286,0.5418438228636026
0.0111734020288905,0.019304089761915506,0.046,0.200232783420302,0.13810736578320645,0.13861355973458678,0.301,0.5385059176838712
0.8785336541566112,0.8660371506935949,0.897,0.9431361092641686,0.9273778679548157,0.9246022819345521,0.376,0.3128262607851759
0.9793133983273513,0.9918457674904096,0.973,0.9899449406000416,0.9968867153176939,0.978821297082124,0.357,0.7789297476370726
0.26421287308832264,0.1841162805015802,0.225,0.551224838302534,0.530325557564324,0.5114482423109958,0.342,0.7789297476370726
0.25429818540669424,0.3685873989566563,0.273,0.40598164744730225,0.49043761647570316,0.34161404770879855,0.346,0.3128262607851759
0.056781361709509204,0.06633636457015271,0.064,0.36455354221034464,0.379863149522325,0.31446149357688974,0.305,0.5418438228636026
0.3011354491021696,0.3668952042429089,0.384,0.6670696838972066,0.6733553275764723,0.6239010978060666,0.325,0.02380629535406692
0.8318481178423575,0.7082738971402716,0.847,0.9161231524425926,0.8294565332338624,0.9172069969558502,0.275,0.15598217618332708
0.18078667986914299,0.2762182774342982,0.307,0.5792377369201283,0.5334658642899008,0.5464337664772632,0.349,0.7765939257181219
0.23469741867219995,0.2821193524233398,0.306,0.5710230769049383,0.5468518256926693,0.5187905111484634,0.348,0.5385059176838712
0.4296024337251674,0.612079540491824,0.509,0.7243525402151094,0.7855183757332574,0.682539798855915,0.269,0.3128262607851759
0.9041805298487733,0.8465107682300688,0.908,0.9479296939421744,0.9179179024135854,0.9320948034963523,0.36,0.5385059176838712
0.5287320703643785,0.6879618331157423,0.599,0.7772410840913956,0.8246670619822973,0.759935214998503,0.266,0.7765939257181219
0.9619023671396927,0.8253618351375074,0.962,0.981926460369539,0.922527806887725,0.9700114534252045,0.397,0.1537681690989709
0.8073247894443002,0.8056259455376507,0.785,0.9072097837847275,0.9192315689203245,0.8866612492303854,0.366,0.3128262607851759
0.9272901439143879,0.8370997599748217,0.918,0.953916943905085,0.8950355677089997,0.9385282979427754,0.368,0.02380629535406692
0.745866727466007,0.6214051165738429,0.644,0.6876990272325592,0.6784684669049919,0.6604686257029361,0.275,0.3128262607851759
0.6716337034843056,0.8245801280578803,0.725,0.7948244514242437,0.869699443229122,0.7826441871132178,0.263,0.02495020611997788
0.01860371278167039,0.02862499881948312,0.017,0.0698840969191737,0.10559874160717098,0.032746365980998116,0.197,0.1537681690989709
0.4835366853120441,0.6206162415176009,0.472,0.6423173505515465,0.7534574955260127,0.6104026183571134,0.426,0.5385059176838712
0.6348615939410199,0.6404485874413952,0.586,0.8126179172933409,0.8387026339410142,0.8027127354548234,0.409,0.3128262607851759
0.3327646121748964,0.2792085334246663,0.346,0.6524314109671054,0.6063528812397694,0.6258986879587726,0.38,0.5385059176838712
0.19604818252935552,0.22673923717733271,0.181,0.5636698809509353,0.5796094761383956,0.5262229963963334,0.365,0.5385059176838712
0.9698334757497271,0.9919032764676771,0.979,0.9869234374981553,0.9963109327267435,0.9954496664410317,0.41,0.5385059176838712
0.04260201512478545,0.06358913201139395,0.069,0.3345417014100148,0.3166799864030947,0.2848613753527604,0.299,0.3128262607851759
0.6425275824458574,0.7864169922828843,0.726,0.8424055874330977,0.8796867008317307,0.8365762737922252,0.322,0.9426118451675107
0.29635525078947633,0.41527309978573596,0.343,0.6235676528117786,0.657533948391069,0.572991128644599,0.303,0.15598217618332708
0.9263631144043252,0.9471851360568443,0.927,0.9701392089668388,0.9758837708109291,0.9767564908110288,0.357,0.5385059176838712
0.21928979306612506,0.1095385505321475,0.145,0.4296031585018186,0.3633132823826818,0.36623240781366917,0.27,0.5385059176838712
0.540677995635757,0.5021070937021942,0.61,0.7965725119107122,0.7449004170441248,0.7846831056781727,0.295,0.5418438228636026
0.15612343126414552,0.13933023238097025,0.107,0.5078432340696494,0.5424863953865752,0.4665389986221757,0.28,0.31913429661302434
0.059439714668952925,0.05390953956406737,0.037,0.18813834995386441,0.21785189775868344,0.13671329331603274,0.293,0.02380629535406692
0.25045008377326583,0.2420792082837553,0.308,0.6019975722394058,0.516014656414678,0.5643987020327332,0.283,0.5385059176838712
0.8418832615828148,0.9149372678432026,0.863,0.9228428612734434,0.9453510610719235,0.9238751472053522,0.317,0.06734025469295887
