p_meaca,p_mrgse,p_sigpath,p_camera,p_camera_R,p_gsea,p_qusage,p_plage,p_ora
0.5670627310635564,0.6519503691856892,0.771,0.870198524175678,0.8203182867844213,0.365024975024975,0.23837046910752868,0.277,0.02380629535406692
0.9740259856923256,0.9627211746966937,0.854,0.942753665140935,0.9835717897727947,0.38858141858141854,0.9317213109890076,0.397,0.9426118451675107
0.942076246989041,0.9073112147513499,0.838,0.910816889119297,0.9418133286301704,0.3778021978021978,0.9208947980564928,0.431,0.7789297476370726
0.9867434802856253,0.806738092819745,0.768,0.9068712086518638,0.9209108232330768,0.38784215784215786,0.9728482396474538,0.385,0.15598217618332708
0.9707369938151885,0.220703763989595,0.271,0.5262292437946048,0.46093628964485267,0.3953446553446553,0.9396542288210463,0.366,0.7765939257181219
0.7504911120154925,0.3723753024981218,0.349,0.6592565389979992,0.6597073660908976,0.35764235764235763,0.5553772465493374,0.377,0.7812442219142368
0.5061010997691521,0.02412434842420125,0.036,0.3529156767634105,0.32410792127202004,0.3688411588411588,0.13150669230694778,0.315,0.5385059176838712
0.5441499958814464,0.8521994816531235,0.8,0.8955064662045851,0.9139893155617892,0.3701098901098901,0.3058611373995499,0.33,0.5418438228636026
0.8075116596334289,0.42253261291560884,0.422,0.6696555048834705,0.674429705180547,0.34133866133866136,0.5594774675737304,0.305,0.02380629535406692
0.9578011469042048,0.45290548888338267,0.507,0.7760543782745453,0.7453831211707205,0.37257742257742255,0.8546605018911398,0.322,0.5418438228636026
0.8875330678582549,0.7055486293588198,0.916,0.9289167234917679,0.8161150593739812,0.35494505494505496,0.8515241152196016,0.371,0.5385059176838712
0.613139945489899,0.2638814512778435,0.192,0.30892901160558023,0.38103184690753855,0.40135864135864135,0.4844718161496233,0.205,0.3159789057017956
0.9075461514943816,0.968922647095364,0.905,0.9602340492525192,0.9836876072464749,0.3367332667332667,0.8857300341179296,0.388,0.5385059176838712
0.7369174724770604,0.8069334565863366,0.69,0.8224801375074934,0.8891499576806974,0.3535864135864136,0.5851609711480572,0.335,0.31913429661302434
0.6876150635861455,0.5290419409652997,0.396,0.7382088501452706,0.7685290417804652,0.3563736263736264,0.31563678149332275,0.329,0.5451678456434617
0.7049930467253693,0.726696141252604,0.685,0.7685452016581913,0.8008470387303399,0.36046953046953045,0.5142744370589168,0.336,0.1537681690989709
0.8556173038326369,0.6314361892125036,0.767,0.8662963742732396,0.8087099010938842,0.36163836163836166,0.7699484996461474,0.275,0.5385059176838712
0.9678417088553221,0.8513032937597491,0.787,0.8856863460442773,0.9151308031652865,0.34856143856143856,0.9512490210581022,0.282,0.32229220147929827
0.5404304219791347,0.14289249490604042,0.159,0.3923527153903752,0.3900493700173471,0.3958641358641359,0.5037190110929376,0.4,0.5484778799627317
0.9362113381205629,0.7214660612121933,0.679,0.8331314042488384,0.8523272050790798,0.39395604395604394,0.8958349547850597,0.372,0.5484778799627317
0.9954049011780883,0.9933903080916001,0.891,0.9715485288812773,0.9976107882849874,0.40188811188811185,0.9935711354244827,0.321,0.3128262607851759
0.8626734811868292,0.7552121801037633,0.86,0.8998841395772551,0.8501962006277515,0.34995004995004997,0.8744490234894452,0.339,0.3128262607851759
0.8977882202156249,0.6159102866694119,0.656,0.807490891975077,0.7805929511363217,0.3911388611388611,0.8133352167425332,0.282,0.02380629535406692
0.773320670548601,0.2037335915519345,0.229,0.6342123190729188,0.6179475369352005,0.3326973026973027,0.2210357880563462,0.362,0.5385059176838712
0.638396147561975,0.009282669582875639,0.018,0.11135345828307681,0.10136822770890376,0.3958641358641359,0.45662577127621207,0.297,0.1537681690989709
0.7918725918506324,0.8854057762381099,0.982,0.9772185807152488,0.943903389027311,0.3982617382617383,0.33163323386936217,0.309,0.5385059176838712
0.5939971123554033,0.2442099908824527,0.225,0.3975420247510707,0.40653452917994304,0.3677722277722278,0.3971608677292846,0.28,0.31913429661302434
0.3206915385199819,0.04983245082516828,0.066,0.1952708037300368,0.1814408966439315,0.4222877122877123,0.13660163109773404,0.276,0.3128262607851759
0.4920660987408605,0.4159986687769771,0.431,0.7001339514324225,0.6901422990597605,0.3741858141858142,0.13408728536032852,0.347,0.1537681690989709
0.8913201180937455,0.5853633290543503,0.69,0.8234155126620839,0.7799837794408919,0.41223776223776226,0.7619334395653568,0.303,0.7789297476370726
0.5115548472033433,0.4148605084204155,0.307,0.5588820736345992,0.630168521118272,0.3414785214785215,0.3888767434017837,0.269,0.007698967367945168
0.8826859982420586,0.600002911796524,0.643,0.8328885832761912,0.813641917113903,0.387962037962038,0.7451128352250552,0.375,0.1537681690989709
0.923979941522566,0.47400608207099093,0.524,0.7272389496145394,0.7053367598793545,0.4266433566433566,0.8285102925605147,0.373,0.3128262607851759
0.765907418106954,0.6707861406430704,0.628,0.8008414129126601,0.814717516031839,0.38961038961038963,0.6023832452070567,0.393,0.5385059176838712
0.19020493576111652,0.03432100855258921,0.031,0.3226017271567433,0.32886946477229084,0.3626373626373626,0.010210313466903867,0.298,0.3159789057017956
0.5935927121652883,0.071269868599291325,0.088,0.3595666641802938,0.34275242590922295,0.331948051948052,0.30567912515947904,0.345,0.5385059176838712
0.5486781203757021,0.11512310536557459,0.134,0.30682408592288424,0.28904852781230034,0.39539460539460536,0.4513175956248838,0.371,0.32229220147929827
0.9069750178627741,0.9664886013614395,0.871,0.9381474509877741,0.979238039290673,0.4129170829170829,0.8559826244443746,0.248,0.3128262607851759
0.5973818131994615,0.26060765746890097,0.303,0.6099321592901044,0.5710158143590991,0.38751248751248757,0.13904984469695614,0.356,0.5385059176838712
0.8945591814417231,0.9670098639012257,0.726,0.8787539966817919,0.980217978407158,0.3467332667332667,0.8777221977001736,0.319,0.1537681690989709
0.8637782426826259,0.5970631971998039,0.727,0.8778575426530085,0.8142590009586377,0.40995004995004997,0.7180240255176613,0.384,0.1537681690989709
0.7391506376096297,0.2638044328881455,0.25,0.47843838757935,0.47325746302163696,0.40864135864135864,0.5062555922530738,0.295,0.5385059176838712
0.46123102087093326,0.3568467058035724,0.342,0.45144967197612274,0.4661602046187757,0.3756243756243756,0.2898310217270623,0.324,0.5385059176838712
0.6786493452886144,0.2328975664382434,0.249,0.47753195251416447,0.4658006131005724,0.3982117882117882,0.47615486551241126,0.326,0.5484778799627317
0.8827080747310352,0.14118411177423368,0.109,0.4503773008157478,0.47127586036351743,0.40502497502497503,0.7246732527272334,0.375,0.7765939257181219
0.9705848693221263,0.9891593289198982,0.889,0.9509452698772181,0.9936191735155464,0.37609390609390614,0.9409586938525427,0.343,0.3128262607851759
0.64533126724774,0.6248310272623826,0.576,0.7861523250230004,0.7959736095030063,0.37023976023976024,0.3246624139871007,0.317,0.1537681690989709
0.6340917422755219,0.16126677639718606,0.141,0.45310926332900525,0.460400838177191,0.3785314685314686,0.45718758702220785,0.303,0.007698967367945168
0.8387125998078881,0.32168582808563634,0.268,0.37041151901126956,0.42157030545225205,0.39147852147852147,0.7150936315007226,0.354,0.9434221525810278
0.8562102303585549,0.908735369218599,0.983,0.9955159271281877,0.9596962068330221,0.3734465534465534,0.5495119108919495,0.291,0.3128262607851759
0.6255992618864177,0.2440953228790473,0.166,0.4371388011143924,0.5142252965457702,0.39217782217782216,0.4594378087156056,0.318,0.1537681690989709
0.9438259935439801,0.4740919242773514,0.411,0.6553660826425509,0.6951581696682629,0.3567532467532467,0.8684649392237594,0.369,0.5418438228636026
0.9337512098611334,0.8648992514927696,0.936,0.961775933709208,0.9078670637470606,0.3678221778221778,0.8560061971566001,0.31,0.5385059176838712
0.5991044416321389,0.11839451557133968,0.094,0.2540276774053777,0.2706640990882436,0.3736463536463537,0.46288103962519855,0.336,0.7812442219142368
0.8675692413778754,0.3124494467592611,0.351,0.6101058952235581,0.5819691979230045,0.37309690309690313,0.7923095840984582,0.327,0.06486038947190344
0.7927088599952806,0.45559727939577843,0.445,0.6967938912159883,0.6896384725866019,0.3936063936063936,0.5882761251794933,0.416,0.3128262607851759
0.8707337046235257,0.8555477351352194,0.951,0.997380878826531,0.9283230578365816,0.42349650349650353,0.7347277510215767,0.324,0.06486038947190344
0.49092505947701637,0.21308404841303843,0.255,0.5529680903642504,0.49955270559881537,0.3868831168831169,0.2542275399224141,0.306,0.31913429661302434
0.8898270159534856,0.6788026066903834,0.726,0.7130952396488491,0.7114931434119958,0.36925074925074924,0.7961397970189665,0.284,0.5418438228636026
0.9603506511103289,0.5659482210715615,0.386,0.7332360740411417,0.7931176846599677,0.3853846153846154,0.9184265009942651,0.343,0.0022929272664544563
0.9849419180478232,0.661104479275763,0.847,0.9066493917044962,0.8112683884453676,0.3881618381618382,0.9773074176678666,0.226,0.007698967367945168
0.3388829457740177,0.5011073689501346,0.479,0.6982559582909761,0.711714826069674,0.38992007992007993,0.24402462284707016,0.341,0.7765939257181219
0.5122673794841253,0.3226723218881748,0.422,0.6858924690419457,0.6211959592863698,0.4155244755244755,0.31728390384714467,0.372,0.15598217618332708
0.614210970679106,0.4731481295982492,0.356,0.6327665580837829,0.6853251343475051,0.384015984015984,0.46354019044671,0.36,0.06486038947190344
0.8262296935398855,0.7502046646615705,0.512,0.7809618656110037,0.8810161484001009,0.39774225774225774,0.5198495291405885,0.341,0.1537681690989709
0.3142386960553115,0.055318062296800564,0.027,0.2824112019742581,0.3471873031287389,0.3826173826173826,0.11166537646985418,0.386,0.02380629535406692
0.5445227305617344,0.8018420247759773,0.749,0.7943232671478109,0.8366365332358561,0.35278721278721276,0.3476960434114742,0.252,1.4077171803780262e-4
0.9657515398514968,0.7329890720602111,0.642,0.7995624466299925,0.8470592833768421,0.38156843156843157,0.952431294463118,0.344,0.7765939257181219
0.5617006190916118,0.264213908089464,0.267,0.6200560484846083,0.6067926146942906,0.35664335664335667,0.07777086954102075,0.406,0.5418438228636026
0.8714375154507251,0.3219146599200335,0.243,0.5276761829343655,0.579657200674309,0.3784415584415584,0.7505599764389146,0.299,0.3128262607851759
0.39393495514860744,0.08818220955088098,0.065,0.2640662015739066,0.295810777979034,0.384015984015984,0.3324013959203199,0.41,0.7765939257181219
0.2967783846209092,0.004952982843179878,0.003,0.19833646431133245,0.18797791448989037,0.38675324675324674,0.04006844256510746,0.37,0.5385059176838712
0.8057207612644156,0.5425938207635672,0.798,0.8574926356973016,0.7246643756489097,0.36968031968031967,0.7562196579710614,0.365,0.5385059176838712
0.8609354777625788,0.7069490703471937,0.826,0.9029890716777631,0.8470905811898807,0.43560439560439557,0.8207265050615593,0.346,0.7765939257181219
0.7722502699516389,0.22484555427472463,0.179,0.48885201139730594,0.5269559085522066,0.35723276723276726,0.6404402865655425,0.282,0.9434221525810278
0.671838873810894,0.167128121976198,0.18,0.31608871487841106,0.30749189340138844,0.3748451548451548,0.5115014655290682,0.41,0.15598217618332708
0.8961557541852596,0.49047827680652095,0.39,0.6688773195096277,0.7236480281979053,0.414045954045954,0.8259937501378745,0.31,0.06486038947190344
0.924191536527948,0.4448535498337433,0.827,0.8598739549411092,0.6350154067804024,0.37390609390609386,0.8954713600743256,0.354,0.06486038947190344
0.631657893924192,0.22442300139152435,0.234,0.3348305878403077,0.3186965187995946,0.38887112887112885,0.49150448927076806,0.308,0.5385059176838712
0.910901795221918,0.6478220555453467,0.991,0.944961217237591,0.6709766750703738,0.35946053946053946,0.881194960892579,0.295,0.007698967367945168
0.8942014152577963,0.6291348894428215,0.537,0.7223250345333416,0.768437526070141,0.3920879120879121,0.8381505200586319,0.311,0.5418438228636026
0.6616550769636029,0.7039810133007085,0.719,0.8454713325913792,0.8362217797165711,0.37152847152847157,0.5295967206441873,0.334,0.5517738231643532
0.9789388612409997,0.4726369426439344,0.47,0.6279308175367987,0.6345554079048934,0.37414585414585416,0.9828654264945952,0.431,0.7765939257181219
0.6333971258831299,0.48089398100865927,0.575,0.8155832394187351,0.7761707414937795,0.4080719280719281,0.12952760475346659,0.38,0.7789297476370726
0.8773768446006368,0.8584699913045954,0.852,0.9399521486519459,0.9437277275626903,0.39528471528471526,0.6404409144404971,0.352,0.1537681690989709
0.7491653188668896,0.5235002149119954,0.52,0.7520470303202729,0.7432044982350905,0.38523476523476524,0.6017648067752637,0.324,0.5484778799627317
0.9537650547931154,0.6284477578455306,0.585,0.7584708030416301,0.786732386264865,0.3734465534465534,0.9109497635645987,0.29,0.15598217618332708
0.6194043840208451,0.281134544043569,0.285,0.6100244525443546,0.5975268114201409,0.387022977022977,0.4294728912603184,0.398,0.5385059176838712
0.8167604561826566,0.2190315769168376,0.274,0.43539814760554685,0.40265337858805617,0.32408591408591403,0.6985478710394502,0.255,0.15598217618332708
0.8203145353899575,0.5500832939880851,0.799,0.8159737258964652,0.6824993022228374,0.37257742257742255,0.7337365150710857,0.365,0.5385059176838712
0.9509829266429559,0.7605986122033479,0.633,0.8304300851532216,0.8886828737581849,0.41423576423576425,0.9059311012543989,0.348,0.3128262607851759
0.604409337288526,0.31900063584106225,0.37,0.6609775364114692,0.6258398877753484,0.41268731268731274,0.3282958599305387,0.288,0.06609348855845944
0.7183056585033334,0.8257387199969708,0.903,0.9409117502686808,0.9007982163256388,0.4080719280719281,0.6695480603906927,0.292,0.1537681690989709
0.7050788689897045,0.3816516497160265,0.455,0.7158099856566333,0.6819001469046552,0.36033966033966036,0.5460859146270061,0.304,0.5385059176838712
0.7381327807850006,0.7776515987209943,0.869,0.9242354544349607,0.8840716049693829,0.38791208791208787,0.6242519242760529,0.375,0.7789297476370726
0.5402924929503272,0.6085980311219883,0.603,0.8034163342340749,0.7957570935416547,0.3532067932067932,0.3133613803671865,0.316,0.7765939257181219
0.5920163838842468,0.7671287746961186,0.82,0.8760099692105217,0.8303006748962412,0.3982417582417582,0.5185202230081354,0.336,0.3159789057017956
0.5879904752598786,0.7966199071200266,0.71,0.8734427836112965,0.9119673323409937,0.3691608391608392,0.07205817015670113,0.406,0.5385059176838712
0.8723637250445089,0.3956860617998579,0.355,0.5178453088022099,0.5398126656850668,0.41394605394605394,0.7795551199214796,0.314,0.1537681690989709
0.8742326061263801,0.12818812494755258,0.183,0.5344395566483053,0.49118816829621115,0.3450749250749251,0.7314321555746133,0.397,0.5451678456434617
0.9065810800867744,0.7617989290775061,0.754,0.8753423699227834,0.8748670300460624,0.4471128871128871,0.8552112251891801,0.402,0.7765939257181219
0.5735525919672235,0.3586822592315058,0.471,0.5810335791551947,0.4953081896440332,0.3798601398601399,0.5135049174407147,0.346,0.5385059176838712
0.7654169563537572,0.6471264186559216,0.595,0.8307702774594411,0.833687303036794,0.4028971028971029,0.4703730947284975,0.331,0.3128262607851759
0.7077697388368958,0.9241290779875582,0.839,0.9353173673289118,0.9642060684394564,0.37586413586413586,0.41439592930059216,0.377,0.06486038947190344
0.780074153965072,0.9364959382912462,0.968,0.9677911568058936,0.9565815199713454,0.37162837162837165,0.7208749990881191,0.289,0.5418438228636026
0.7786706393656664,0.27028334202723164,0.365,0.5648745327778532,0.5103240253179635,0.36597402597402595,0.6474540289558801,0.312,0.06486038947190344
0.7428089676244042,0.1161549556258293,0.132,0.24400590687910423,0.21232934667699666,0.3658641358641359,0.6508387622212852,0.365,0.5385059176838712
0.9969321304009617,0.9817702946956626,0.863,0.9430102099610163,0.9906659155920574,0.35233766233766234,0.9807909633666638,0.314,0.5385059176838712
0.9377299209030064,0.991332296379491,0.895,0.9639333052248,0.9966640510300779,0.3763436563436563,0.7817555800380755,0.316,0.06486038947190344
0.8440060548223649,0.6908822141416234,0.803,0.8630293877519771,0.7825747796608098,0.38308691308691306,0.7531888279602956,0.291,0.3128262607851759
0.908450041612069,0.14117019661710686,0.159,0.574249654660488,0.557161415101963,0.4144455544455545,0.7452290282577875,0.258,0.31913429661302434
0.7620884836623107,0.2882759495276955,0.413,0.7395105960316355,0.683106479291864,0.3728571428571429,0.23703393000252254,0.314,0.5385059176838712
0.5083362560032663,0.14634821696495307,0.136,0.40060307902727366,0.4113266052855177,0.3833866133866134,0.43427095223005097,0.368,0.15598217618332708
0.9518599829729798,0.3779893927300823,0.383,0.6133401136409065,0.6095633336757533,0.37489510489510486,0.9186148642698808,0.238,0.3128262607851759
0.8675900334793654,0.788302539135315,0.559,0.8440924816229249,0.9131803266579521,0.39003996003996005,0.45663852349208167,0.39,0.3159789057017956
0.9113549488559949,0.9223912609228391,0.858,0.9076995813100729,0.9446540938711445,0.378011988011988,0.855417405292942,0.348,0.7765939257181219
0.6478031088250099,0.04659888440993102,0.033,0.16888822932108208,0.17248253452769233,0.4202597402597403,0.3900599823799846,0.246,0.5385059176838712
0.7123386140436556,0.44735500758668856,0.401,0.6770301611154705,0.7045831242590965,0.3723476523476523,0.5763940323845388,0.346,0.06486038947190344
0.9789527485353592,0.6675502455719309,0.745,0.8108149248657279,0.7542532512259554,0.36764235764235764,0.9576893980484633,0.312,0.1537681690989709
0.3802161909421752,0.05511535921015487,0.051,0.36177806552279057,0.3809234594646874,0.37972027972027966,0.01623851349370353,0.315,0.7765939257181219
0.6271891596984693,0.4204241906229672,0.516,0.7546156868724525,0.6955655455527392,0.3574925074925075,0.34382499806749944,0.292,0.3159789057017956
0.9513748484965303,0.9409768269617754,0.986,0.9865628965939652,0.9708890321732606,0.38647352647352645,0.919500369515738,0.372,0.3128262607851759
0.6710517457325752,0.5885568555046412,0.472,0.6841565232968618,0.7469857946709353,0.39325674325674326,0.5222032268309418,0.33,0.3128262607851759
0.8530695326435972,0.9003417329660609,0.801,0.9146894684611335,0.9545362282178995,0.38784215784215786,0.634211321421056,0.326,0.7789297476370726
0.8726604230298038,0.8168207377884736,0.933,0.9503843877202541,0.8941369627980879,0.3888211788211788,0.7811454198996266,0.293,0.3128262607851759
0.9608938908402509,0.614910890837058,0.596,0.812210079073046,0.8100474542085493,0.3717182817182817,0.8695820702879442,0.402,0.7835374863669613
0.7890165446230748,0.4328530696873542,0.459,0.6658243396000731,0.6388802694259337,0.3526173826173826,0.7357706674127394,0.342,0.7789297476370726
0.8308432622561802,0.44556568205191427,0.419,0.7255339776037354,0.739177097073473,0.4181818181818182,0.464567540921388,0.318,0.3128262607851759
0.8637064746627693,0.752408096123442,0.657,0.7776618461737541,0.8246329013130935,0.3674925074925075,0.7705920181135955,0.301,0.15598217618332708
0.6319706375597366,0.23272418736051756,0.225,0.5520985994772515,0.5646816777966666,0.39424575424575425,0.25343303016243035,0.411,0.5385059176838712
0.9865069092594448,0.8332204512719519,0.77,0.8876247120908265,0.9108805855764147,0.4277922077922078,0.9697872965300824,0.33,0.31913429661302434
0.7206282991945492,0.3368196133381795,0.339,0.6203639200361598,0.6037830208234412,0.40757242757242756,0.576187404292567,0.358,0.06486038947190344
0.9498106197774651,0.7192197602673907,0.826,0.8695435259022006,0.8098154450054492,0.35369630369630367,0.9418990002895338,0.343,0.3159789057017956
0.605305486807564,0.873949242507143,0.826,0.9158881061114379,0.9299792460217614,0.3665334665334665,0.41347472592336976,0.424,0.1627026818742938
0.7295621161761834,0.2774668677285174,0.218,0.32074759019975196,0.38081126506922847,0.39901098901098897,0.547118369010787,0.297,0.5385059176838712
0.6233002904676412,0.07251085317316461,0.096,0.4571844428445411,0.40790490212981145,0.35624375624375626,0.19668438594091656,0.331,0.02380629535406692
0.8195051390398878,0.38014053937137376,0.452,0.6972474545320759,0.6544984680040096,0.36180819180819185,0.654220711609914,0.29,0.5385059176838712
0.777718925526604,0.20621174851965282,0.279,0.496380038539873,0.42888085320692315,0.3312987012987013,0.6746436250100252,0.335,0.3128262607851759
0.8700420348197967,0.41054002073958207,0.348,0.5795810799863222,0.6154321464727773,0.3686113886113886,0.7795358982149787,0.453,0.15820936014037157
0.6274620387752585,0.2648443859704068,0.283,0.5346162464661255,0.5265560284193276,0.3483916083916084,0.38882711429183736,0.272,0.3128262607851759
0.5493698593471177,0.6756834286862182,0.705,0.8273028986702592,0.8239449997671969,0.3472627372627372,0.45630369605564636,0.265,0.7789297476370726
0.7795212073616198,0.5302388676528078,0.405,0.6811497699155494,0.7426521875041752,0.42857142857142855,0.5804085347699606,0.41,0.5418438228636026
0.9968826019801095,0.6569564180562594,0.661,0.7915291478782323,0.7745863364971416,0.40697302697302695,0.9843960548237674,0.286,0.5385059176838712
0.7915339806083563,0.7687570378730522,0.847,0.9138534123897162,0.8670034037842866,0.3567532467532467,0.681471239063792,0.29,0.3128262607851759
0.6341852916853985,0.1770616395239724,0.171,0.5310385096481991,0.5177558975391623,0.39182817182817187,0.1166572898358835,0.362,0.7812442219142368
0.5579315797782134,0.19918636811881865,0.264,0.37720333882417423,0.3151864499616144,0.372967032967033,0.4990243966599541,0.296,0.3128262607851759
0.8736847385838278,0.4630231817309562,0.656,0.7791821937036778,0.6760027161921873,0.38507492507492513,0.8193708206896955,0.235,0.02380629535406692
0.6411024194892669,0.10647451161678863,0.078,0.1708008253341387,0.20466583175314185,0.3653446553446553,0.4537372626340026,0.358,0.7765939257181219
0.6272677377756104,0.5003214423364577,0.443,0.648981270683402,0.6743124503326503,0.39896103896103896,0.42894498461918784,0.381,0.06486038947190344
0.5650589263797055,0.029292656521932532,0.017,0.38515544995827933,0.4081594134289831,0.3565034965034965,0.0488027929966845,0.328,0.5385059176838712
0.8162146222323232,0.8376307114609327,0.943,0.9675019277017232,0.9066631773255671,0.39182817182817187,0.7853566543171384,0.309,0.3128262607851759
0.939347047414768,0.9329626085499195,0.996,0.9958465215045116,0.9709558129232598,0.37438561438561435,0.8521775288739872,0.327,0.7765939257181219
0.8145879312127862,0.6113644815009001,0.512,0.6207495010656874,0.6836009517036689,0.3353146853146853,0.6835126399971383,0.306,0.007698967367945168
0.8083651450204788,0.30324198340152386,0.236,0.4773522274093369,0.5237619640473297,0.40020979020979025,0.5966995928248023,0.299,0.3128262607851759
0.695031843103235,0.49400561569359025,0.441,0.5568121101198601,0.6022914067971733,0.38325674325674325,0.5446673215914717,0.271,0.06609348855845944
0.8805841521401964,0.1640926907382664,0.14,0.47495608318811244,0.4882779953341295,0.3551748251748252,0.671771465005476,0.287,0.06486038947190344
0.6113481503473799,0.20396997778998155,0.182,0.5265483269725197,0.5233409721305733,0.39223776223776224,0.3336423152518291,0.245,0.7765939257181219
0.4409809987950194,8.154453409813223e-4,0.004,0.19232062233296565,0.14835687257647837,0.38193806193806196,0.0160894862611995,0.273,0.5385059176838712
0.2969657930474717,0.15651583810982891,0.218,0.5565635467670771,0.5207542585153087,0.3844355644355644,0.05346703786714846,0.344,0.7765939257181219
0.9089833362685275,0.47916531352155467,0.507,0.69706187135229,0.6784610534522371,0.3751148851148851,0.8836239851103885,0.374,0.5385059176838712
0.6480175071242595,0.0511460133156921,0.125,0.14089496441150148,0.09458155615094399,0.4093206793206793,0.47448104232781363,0.398,0.3128262607851759
0.5997722560223695,0.2557369164082008,0.357,0.5313450700038068,0.4590680485216042,0.4005994005994006,0.44828813400931344,0.269,0.9426118451675107
0.7281468720981449,0.54416146247327,0.47,0.6573411099259713,0.7096272160057425,0.40467532467532463,0.6041451950313892,0.258,0.3128262607851759
0.9388862633118622,0.9344977906644432,0.894,0.9383583401601294,0.9636277698737175,0.38938061938061935,0.8931035494135134,0.346,0.15598217618332708
0.7907573508551418,0.4521433670214394,0.595,0.7116498296291723,0.6240475323324235,0.4044755244755245,0.7706427005390095,0.384,0.5385059176838712
0.7493365122588631,0.8802287433206626,0.951,0.9599435870779807,0.9177908212757492,0.3997702297702298,0.7169138637032377,0.353,0.7765939257181219
0.7236605120149795,0.6667225766718534,0.666,0.7786975325941832,0.764364535723605,0.4187612387612388,0.6348224157125695,0.378,0.1537681690989709
0.9426281628404378,0.8999341549874685,0.914,0.9631517349516912,0.9520840024440187,0.3876423576423576,0.9253766315454376,0.289,0.5385059176838712
0.8897719183345923,0.9828093618748558,0.86,0.9309164014801221,0.990440945024041,0.37588411588411585,0.8360875967126051,0.379,0.9426118451675107
0.9290564185060379,0.984534359075197,0.909,0.9627413817263708,0.9930086619151435,0.3748851148851149,0.7649808238273851,0.341,0.5385059176838712
0.9066710178981838,0.5711227825792555,0.473,0.7724706580812437,0.8042770092967448,0.37773226773226776,0.8291401228105245,0.286,0.3128262607851759
0.9180650588036199,0.6810399004394831,0.769,0.8708879132912957,0.8259515424378419,0.4085914085914086,0.8797563749433537,0.408,0.5451678456434617
0.6741907846241411,0.3069104111795255,0.378,0.6001738047159627,0.569830123394284,0.3683116883116883,0.5384915098787575,0.286,0.02437363612997934
0.6284729823575452,0.6471079218789308,0.593,0.7940645090984839,0.8066508182313096,0.37538461538461537,0.3017023621127156,0.326,0.7812442219142368
0.7984852040370582,0.20500582456413846,0.278,0.6078433916663286,0.5505038439375418,0.40018981018981015,0.6890888322355317,0.343,0.16044957708275517
0.6520876735688322,0.17903710942159143,0.147,0.27313993991363883,0.30733550427472844,0.39223776223776224,0.4752385312801622,0.3,0.9426118451675107
0.7230447015380584,0.5996628292228474,0.589,0.8107610229038711,0.813886802930601,0.42248751248751254,0.4034735924805291,0.382,0.7765939257181219
0.8618771410609367,0.9038357429433095,0.878,0.9150796494943221,0.9334061478462481,0.3802897102897103,0.8071775633327303,0.281,0.9426118451675107
0.7506366999544521,0.17041895758823397,0.147,0.5617073857313093,0.5767432122069871,0.36444555444555443,0.42326254717763134,0.477,0.7765939257181219
0.406703490562189,0.12670193400837598,0.101,0.35307298407225995,0.3816451846222473,0.39375624375624374,0.2730873161642995,0.361,0.15598217618332708
0.9477615293423073,0.8748661244665761,0.805,0.8887984523402013,0.9222423158298797,0.38789210789210793,0.9233152933519512,0.312,0.1537681690989709
0.9764378248057547,0.5415227016477414,0.32,0.4818994894146774,0.624063169271523,0.40913086913086916,0.983923708707326,0.467,0.5385059176838712
0.7903781711059931,0.32867601096315896,0.405,0.556905479357794,0.5137125157750091,0.3775424575424575,0.7073955040259596,0.345,0.3128262607851759
0.5446310047933622,0.28915109096274644,0.305,0.5506205005087546,0.5131218846656826,0.4084815184815185,0.4033493261086827,0.293,0.1537681690989709
0.9245097868047478,0.14774510558590764,0.126,0.38102124143566896,0.37349799944866735,0.39571428571428574,0.8663175736769024,0.428,0.9426118451675107
0.839599310612773,0.5865816611128387,0.574,0.763772781344968,0.7544274813303038,0.35925074925074924,0.7829750918813354,0.298,0.1537681690989709
0.9381686154432795,0.8975707263930045,0.795,0.9265228843224318,0.9585807559489097,0.4001998001998002,0.7750087050205927,0.334,0.7789297476370726
0.7604453742019325,0.6083422272215546,0.491,0.7079798812700322,0.7733824112038162,0.3884915084915085,0.6878173793625428,0.234,0.3128262607851759
0.751335833295198,0.11606172082149138,0.174,0.5824976185552053,0.5407460851343557,0.4103296703296703,0.13969006904540301,0.379,0.3128262607851759
0.7532692132497161,0.4199017612873663,0.417,0.7233332387772089,0.7152381890280888,0.3751348651348651,0.5101320244727214,0.247,0.3128262607851759
0.595110815508219,0.07926515179094165,0.158,0.5631766980103743,0.48200302382001914,0.38675324675324674,0.13293477829075823,0.322,0.3159789057017956
0.9563227355370261,0.7258461028644955,0.64,0.8133375298066662,0.8469011282446315,0.34963036963036964,0.9379451041244857,0.301,0.7789297476370726
0.965406494960033,0.7549148014233114,0.802,0.8802791851180973,0.8645948159324104,0.39854145854145856,0.9443928083036967,0.384,0.5385059176838712
0.814952943273998,0.5836370168704859,0.451,0.7100385420855968,0.763169097703736,0.40995004995004997,0.6203802358674135,0.257,0.06486038947190344
0.3335055612526794,0.266369734431435,0.203,0.4211221363130321,0.46513866593028386,0.3835064935064935,0.3493163758020641,0.246,0.1537681690989709
0.8407742827052647,0.9977447125355958,1,0.9884772172098577,0.9985703912699873,0.3842857142857143,0.7808785642688905,0.272,0.5385059176838712
0.8579445136889483,0.2155866596541759,0.316,0.5129970207558869,0.42190724940826196,0.3734465534465534,0.8016819127095036,0.338,0.3128262607851759
